time,FL,FR,RL,RR
43.700508595,15.000000000,70.000000000,74.000000000,17.000000000
43.725512266,15.000000000,70.000000000,74.000000000,17.000000000
43.725512266,15.000000000,70.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.725512266,15.000000000,69.000000000,76.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.750513792,15.000000000,69.000000000,77.000000000,17.000000000
43.775511742,15.000000000,69.000000000,77.000000000,18.000000000
43.775511742,15.000000000,69.000000000,77.000000000,18.000000000
43.775511742,15.000000000,68.000000000,77.000000000,18.000000000
43.775511742,15.000000000,68.000000000,77.000000000,17.000000000
43.775511742,15.000000000,68.000000000,77.000000000,17.000000000
43.775511742,15.000000000,68.000000000,77.000000000,17.000000000
43.775511742,15.000000000,68.000000000,77.000000000,17.000000000
43.775511742,15.000000000,69.000000000,76.000000000,17.000000000
43.775511742,15.000000000,69.000000000,76.000000000,17.000000000
43.775511742,15.000000000,69.000000000,76.000000000,17.000000000
43.775511742,15.000000000,68.000000000,76.000000000,17.000000000
